Date,Open,High,Low,Close,Volume
2024-03-25,3980.0,4100.0,3605.0,3970.0,721400
2024-03-26,3550.0,3830.0,3270.0,3275.0,896600
2024-03-27,3250.0,3335.0,3025.0,3090.0,141100
2024-03-28,3100.0,3350.0,3050.0,3100.0,129100
2024-03-29,3160.0,3300.0,2920.0,2951.0,94200
2024-04-01,2903.0,2929.0,2704.0,2775.0,83900
2024-04-02,2775.0,2860.0,2745.0,2860.0,34400
2024-04-03,2810.0,3140.0,2800.0,3045.0,99200
2024-04-04,3100.0,3150.0,2861.0,2861.0,35500
2024-04-05,2800.0,2932.0,2800.0,2863.0,23300
2024-04-08,2868.0,2949.0,2830.0,2935.0,15800
2024-04-09,2952.0,2952.0,2841.0,2899.0,11700
2024-04-10,2899.0,2986.0,2816.0,2982.0,9700
2024-04-11,2980.0,2982.0,2855.0,2934.0,10600
2024-04-12,2953.0,2964.0,2800.0,2830.0,29000
2024-04-15,2740.0,2845.0,2660.0,2830.0,21200
2024-04-16,2800.0,2869.0,2742.0,2859.0,14700
2024-04-17,2781.0,2800.0,2600.0,2615.0,17200
2024-04-18,2600.0,2733.0,2545.0,2650.0,13200
2024-04-19,2700.0,2700.0,2320.0,2453.0,38700
2024-04-22,2454.0,2509.0,2371.0,2488.0,16800
2024-04-23,2520.0,2591.0,2460.0,2579.0,7500
2024-04-24,2590.0,2670.0,2580.0,2580.0,6400
2024-04-25,2580.0,2580.0,2426.0,2470.0,11600
2024-04-26,2520.0,2618.0,2520.0,2522.0,3100
2024-04-30,2531.0,2639.0,2450.0,2595.0,6000
2024-05-01,2529.0,2530.0,2445.0,2445.0,9900
2024-05-02,2445.0,2459.0,2401.0,2422.0,7600
2024-05-07,2487.0,2550.0,2460.0,2490.0,5200
2024-05-08,2454.0,2689.0,2454.0,2650.0,17200
2024-05-09,2610.0,2655.0,2588.0,2588.0,1600
2024-05-10,2588.0,2588.0,2450.0,2525.0,12500
2024-05-13,2525.0,2698.0,2514.0,2697.0,7100
2024-05-14,2730.0,2798.0,2716.0,2749.0,23300
2024-05-15,2795.0,3185.0,2768.0,3155.0,161100
2024-05-16,3170.0,3245.0,2880.0,3230.0,64100
2024-05-17,3200.0,3480.0,3120.0,3340.0,53800
2024-05-20,3400.0,3435.0,3290.0,3290.0,23600
2024-05-21,3200.0,3210.0,2965.0,3020.0,44800
2024-05-22,3065.0,3420.0,3035.0,3335.0,54500
2024-05-23,3265.0,3440.0,3080.0,3135.0,47600
2024-05-24,3135.0,3240.0,3105.0,3205.0,12600
2024-05-27,3260.0,3260.0,3050.0,3065.0,11600
2024-05-28,3130.0,3185.0,3090.0,3175.0,12600
2024-05-29,3175.0,3175.0,3030.0,3030.0,6600
2024-05-30,3025.0,3135.0,2892.0,3135.0,20700
2024-05-31,3150.0,3150.0,2974.0,3000.0,9300
2024-06-03,3000.0,3065.0,2960.0,3000.0,6400
2024-06-04,2999.0,3035.0,2925.0,2981.0,8200
2024-06-05,2981.0,3020.0,2937.0,2977.0,21600
2024-06-06,3010.0,3080.0,2715.0,2715.0,31000
2024-06-07,2725.0,2775.0,2644.0,2750.0,14000
2024-06-10,2750.0,2867.0,2735.0,2831.0,9000
2024-06-11,2849.0,2873.0,2826.0,2867.0,2100
2024-06-12,2835.0,2914.0,2770.0,2860.0,15400
2024-06-13,2864.0,2979.0,2843.0,2966.0,16600
2024-06-14,2989.0,2989.0,2884.0,2884.0,12200
2024-06-17,2996.0,3385.0,2985.0,3205.0,158500
2024-06-18,3230.0,3355.0,3120.0,3185.0,53400
2024-06-19,3180.0,3300.0,3170.0,3170.0,13600
2024-06-20,3135.0,3155.0,3095.0,3095.0,10000
2024-06-21,3115.0,3645.0,3100.0,3555.0,102000
2024-06-24,3695.0,3700.0,3480.0,3540.0,37800
2024-06-25,3520.0,3640.0,3460.0,3565.0,30500
2024-06-26,3635.0,3795.0,3575.0,3690.0,46700
2024-06-27,3625.0,3685.0,3525.0,3610.0,35800
2024-06-28,3750.0,3880.0,3575.0,3620.0,65500
2024-07-01,3510.0,3515.0,3305.0,3305.0,61800
2024-07-02,3375.0,3580.0,3285.0,3560.0,29700
2024-07-03,3480.0,3495.0,3355.0,3355.0,14900
2024-07-04,3360.0,3435.0,3280.0,3350.0,21600
2024-07-05,3350.0,3470.0,3315.0,3450.0,14500
2024-07-08,3450.0,3450.0,3265.0,3375.0,21600
2024-07-09,3420.0,3420.0,3280.0,3325.0,8500
2024-07-10,3325.0,3360.0,3275.0,3340.0,7600
2024-07-11,3300.0,3355.0,3225.0,3300.0,13100
2024-07-12,3230.0,3450.0,3230.0,3385.0,17400
2024-07-16,3480.0,3530.0,3350.0,3430.0,32800
2024-07-17,3450.0,3450.0,3125.0,3320.0,45500
2024-07-18,3255.0,3265.0,3185.0,3250.0,17100
2024-07-19,3215.0,3215.0,3150.0,3160.0,19100
2024-07-22,3160.0,3200.0,3030.0,3135.0,19400
2024-07-23,3145.0,3195.0,3080.0,3120.0,4800
2024-07-24,3080.0,3130.0,2993.0,3020.0,29300
2024-07-25,2990.0,3060.0,2970.0,2986.0,9100
2024-07-26,3025.0,3070.0,2936.0,3040.0,13100
2024-07-29,3050.0,3205.0,3050.0,3140.0,7200
2024-07-30,3140.0,3140.0,3000.0,3100.0,7200
2024-07-31,3095.0,3195.0,3085.0,3180.0,9700
2024-08-01,3205.0,3205.0,2905.0,2981.0,22300
2024-08-02,2869.0,2955.0,2825.0,2827.0,33900
2024-08-05,2645.0,2675.0,2327.0,2328.0,88800
